CLEARING_TEXTO,FCS_ESTACION_RUTABUS,TISC_PERFIL,Count
11/03/2020,(07010) Bosa,(002) Adulto Mayor,183
11/03/2020,(07010) Bosa,(005) Discapacidad,85
11/03/2020,(07010) Bosa,(006) Apoyo Ciudadano,728
11/03/2020,(07101) CASTELLANA,(002) Adulto Mayor,212
11/03/2020,(07101) CASTELLANA,(005) Discapacidad,81
11/03/2020,(07101) CASTELLANA,(006) Apoyo Ciudadano,539
11/03/2020,(07102) NQS - CALLE 75,(002) Adulto Mayor,350
11/03/2020,(07102) NQS - CALLE 75,(005) Discapacidad,122
11/03/2020,(07102) NQS - CALLE 75,(006) Apoyo Ciudadano,707
11/03/2020,(07103) AV. CHILE,(002) Adulto Mayor,778
11/03/2020,(07103) AV. CHILE,(005) Discapacidad,259
11/03/2020,(07103) AV. CHILE,(006) Apoyo Ciudadano,1277
11/03/2020,(07104) Simon Bolivar,(002) Adulto Mayor,606
11/03/2020,(07104) Simon Bolivar,(005) Discapacidad,146
11/03/2020,(07104) Simon Bolivar,(006) Apoyo Ciudadano,687
11/03/2020,(07105) MOVISTAR ARENA,(002) Adulto Mayor,446
11/03/2020,(07105) MOVISTAR ARENA,(005) Discapacidad,123
11/03/2020,(07105) MOVISTAR ARENA,(006) Apoyo Ciudadano,487
11/03/2020,(07106) EL CAMPIN,(002) Adulto Mayor,727
11/03/2020,(07106) EL CAMPIN,(005) Discapacidad,140
11/03/2020,(07106) EL CAMPIN,(006) Apoyo Ciudadano,781
11/03/2020,(07107) U. NACIONAL,(002) Adulto Mayor,755
11/03/2020,(07107) U. NACIONAL,(005) Discapacidad,164
11/03/2020,(07107) U. NACIONAL,(006) Apoyo Ciudadano,827
11/03/2020,(07108) Av. El Dorado,(002) Adulto Mayor,337
11/03/2020,(07108) Av. El Dorado,(005) Discapacidad,59
11/03/2020,(07108) Av. El Dorado,(006) Apoyo Ciudadano,281
11/03/2020,(07109) CAD,(002) Adulto Mayor,827
11/03/2020,(07109) CAD,(005) Discapacidad,194
11/03/2020,(07109) CAD,(006) Apoyo Ciudadano,969
11/03/2020,(07110) PALOQUEMAO,(002) Adulto Mayor,559
11/03/2020,(07110) PALOQUEMAO,(005) Discapacidad,184
11/03/2020,(07110) PALOQUEMAO,(006) Apoyo Ciudadano,1141
11/03/2020,(07111) NQS - RICAURTE,(002) Adulto Mayor,782
11/03/2020,(07111) NQS - RICAURTE,(005) Discapacidad,156
11/03/2020,(07111) NQS - RICAURTE,(006) Apoyo Ciudadano,1189
11/03/2020,(07112) COMUNEROS,(002) Adulto Mayor,686
11/03/2020,(07112) COMUNEROS,(005) Discapacidad,166
11/03/2020,(07112) COMUNEROS,(006) Apoyo Ciudadano,721
11/03/2020,(07113) SANTA ISABEL,(002) Adulto Mayor,432
11/03/2020,(07113) SANTA ISABEL,(005) Discapacidad,102
11/03/2020,(07113) SANTA ISABEL,(006) Apoyo Ciudadano,437
11/03/2020,(07200) Tygua-San José,(002) Adulto Mayor,180
11/03/2020,(07200) Tygua-San José,(005) Discapacidad,70
11/03/2020,(07200) Tygua-San José,(006) Apoyo Ciudadano,225
11/03/2020,(07201) Guatoque -Veraguas,(002) Adulto Mayor,208
11/03/2020,(07201) Guatoque -Veraguas,(005) Discapacidad,56
11/03/2020,(07201) Guatoque -Veraguas,(006) Apoyo Ciudadano,329
11/03/2020,(07503) SAN MATEO,(002) Adulto Mayor,2087
11/03/2020,(07503) SAN MATEO,(005) Discapacidad,513
11/03/2020,(07503) SAN MATEO,(006) Apoyo Ciudadano,3120
11/03/2020,(07504) TERREROS,(002) Adulto Mayor,873
11/03/2020,(07504) TERREROS,(005) Discapacidad,282
11/03/2020,(07504) TERREROS,(006) Apoyo Ciudadano,2094
11/03/2020,(07505) LEON XIII,(002) Adulto Mayor,447
11/03/2020,(07505) LEON XIII,(005) Discapacidad,149
11/03/2020,(07505) LEON XIII,(006) Apoyo Ciudadano,814
11/03/2020,(07506) DESPENSA,(002) Adulto Mayor,128
11/03/2020,(07506) DESPENSA,(005) Discapacidad,57
11/03/2020,(07506) DESPENSA,(006) Apoyo Ciudadano,397
11/03/2020,(08000) Portal Tunal,(002) Adulto Mayor,2082
11/03/2020,(08000) Portal Tunal,(005) Discapacidad,1389
11/03/2020,(08000) Portal Tunal,(006) Apoyo Ciudadano,9088
11/03/2020,(08001) Parque el Tunal,(002) Adulto Mayor,168
11/03/2020,(08001) Parque el Tunal,(005) Discapacidad,110
11/03/2020,(08001) Parque el Tunal,(006) Apoyo Ciudadano,645
11/03/2020,(08002) Biblioteca,(002) Adulto Mayor,141
11/03/2020,(08002) Biblioteca,(005) Discapacidad,124
11/03/2020,(08002) Biblioteca,(006) Apoyo Ciudadano,444
11/03/2020,(08100) Portal Tunal Cable,(002) Adulto Mayor,1
11/03/2020,(08100) Portal Tunal Cable,(006) Apoyo Ciudadano,2
11/03/2020,(09000) Cabecera Usme,(002) Adulto Mayor,2485
11/03/2020,(09000) Cabecera Usme,(005) Discapacidad,1766
11/03/2020,(09000) Cabecera Usme,(006) Apoyo Ciudadano,9306
11/03/2020,(09001) Molinos,(002) Adulto Mayor,1086
11/03/2020,(09001) Molinos,(005) Discapacidad,776
11/03/2020,(09001) Molinos,(006) Apoyo Ciudadano,3460
11/03/2020,(09002) Consuelo,(002) Adulto Mayor,120
11/03/2020,(09002) Consuelo,(005) Discapacidad,102
11/03/2020,(09002) Consuelo,(006) Apoyo Ciudadano,508
11/03/2020,(09003) Socorro,(002) Adulto Mayor,137
11/03/2020,(09003) Socorro,(005) Discapacidad,131
11/03/2020,(09003) Socorro,(006) Apoyo Ciudadano,539
11/03/2020,(09004) Santa Lucía,(002) Adulto Mayor,582
11/03/2020,(09004) Santa Lucía,(005) Discapacidad,363
11/03/2020,(09004) Santa Lucía,(006) Apoyo Ciudadano,2356
11/03/2020,(09100) Calle 40 Sur,(002) Adulto Mayor,870
11/03/2020,(09100) Calle 40 Sur,(005) Discapacidad,479
11/03/2020,(09100) Calle 40 Sur,(006) Apoyo Ciudadano,2505
11/03/2020,(09101) Quiroga,(002) Adulto Mayor,210
11/03/2020,(09101) Quiroga,(005) Discapacidad,131
11/03/2020,(09101) Quiroga,(006) Apoyo Ciudadano,474
11/03/2020,(09103) Olaya,(002) Adulto Mayor,656
11/03/2020,(09103) Olaya,(005) Discapacidad,354
11/03/2020,(09103) Olaya,(006) Apoyo Ciudadano,1282
11/03/2020,(09104) Restrepo,(002) Adulto Mayor,1311
11/03/2020,(09104) Restrepo,(005) Discapacidad,623
11/03/2020,(09104) Restrepo,(006) Apoyo Ciudadano,2999
11/03/2020,(09105) Río Fucha,(002) Adulto Mayor,358
11/03/2020,(09105) Río Fucha,(005) Discapacidad,203
11/03/2020,(09105) Río Fucha,(006) Apoyo Ciudadano,609
11/03/2020,(09106) Nariño,(002) Adulto Mayor,368
11/03/2020,(09106) Nariño,(005) Discapacidad,124
11/03/2020,(09106) Nariño,(006) Apoyo Ciudadano,543
11/03/2020,(09107) Hortúa,(002) Adulto Mayor,567
11/03/2020,(09107) Hortúa,(005) Discapacidad,329
11/03/2020,(09107) Hortúa,(006) Apoyo Ciudadano,971
11/03/2020,(09108) Hospital,(002) Adulto Mayor,71
11/03/2020,(09108) Hospital,(005) Discapacidad,109
11/03/2020,(09108) Hospital,(006) Apoyo Ciudadano,193
11/03/2020,(09109) Tercer Milenio,(002) Adulto Mayor,280
11/03/2020,(09109) Tercer Milenio,(005) Discapacidad,122
11/03/2020,(09109) Tercer Milenio,(006) Apoyo Ciudadano,437
11/03/2020,(09110) Avenida Jimenez,(002) Adulto Mayor,2253
11/03/2020,(09110) Avenida Jimenez,(005) Discapacidad,802
11/03/2020,(09110) Avenida Jimenez,(006) Apoyo Ciudadano,3319
11/03/2020,(09111) Calle 19,(002) Adulto Mayor,916
11/03/2020,(09111) Calle 19,(005) Discapacidad,255
11/03/2020,(09111) Calle 19,(006) Apoyo Ciudadano,1115
11/03/2020,(09113) Calle 22,(002) Adulto Mayor,368
11/03/2020,(09113) Calle 22,(005) Discapacidad,169
11/03/2020,(09113) Calle 22,(006) Apoyo Ciudadano,662
11/03/2020,(09114) Calle 26,(002) Adulto Mayor,725
11/03/2020,(09114) Calle 26,(005) Discapacidad,199
11/03/2020,(09114) Calle 26,(006) Apoyo Ciudadano,1119
11/03/2020,(09115) Calle 34,(002) Adulto Mayor,1158
11/03/2020,(09115) Calle 34,(005) Discapacidad,422
11/03/2020,(09115) Calle 34,(006) Apoyo Ciudadano,1844
11/03/2020,(09116) Avenida 39,(002) Adulto Mayor,908
11/03/2020,(09116) Avenida 39,(005) Discapacidad,246
11/03/2020,(09116) Avenida 39,(006) Apoyo Ciudadano,1205
11/03/2020,(09117) Calle 45,(002) Adulto Mayor,1551
11/03/2020,(09117) Calle 45,(005) Discapacidad,393
11/03/2020,(09117) Calle 45,(006) Apoyo Ciudadano,1832
11/03/2020,(09118) Marly,(002) Adulto Mayor,2868
11/03/2020,(09118) Marly,(005) Discapacidad,886
11/03/2020,(09118) Marly,(006) Apoyo Ciudadano,3163
11/03/2020,(09119) Calle 57,(002) Adulto Mayor,1123
11/03/2020,(09119) Calle 57,(005) Discapacidad,299
11/03/2020,(09119) Calle 57,(006) Apoyo Ciudadano,1378
11/03/2020,(09120) Calle 63,(002) Adulto Mayor,2070
11/03/2020,(09120) Calle 63,(005) Discapacidad,594
11/03/2020,(09120) Calle 63,(006) Apoyo Ciudadano,3343
11/03/2020,(09121) Las Flores,(002) Adulto Mayor,1366
11/03/2020,(09121) Las Flores,(005) Discapacidad,410
11/03/2020,(09121) Las Flores,(006) Apoyo Ciudadano,2055
11/03/2020,(09122) Calle 72,(002) Adulto Mayor,1629
11/03/2020,(09122) Calle 72,(005) Discapacidad,470
11/03/2020,(09122) Calle 72,(006) Apoyo Ciudadano,3028
11/03/2020,(09123) Calle 76,(002) Adulto Mayor,1794
11/03/2020,(09123) Calle 76,(005) Discapacidad,590
11/03/2020,(09123) Calle 76,(006) Apoyo Ciudadano,2546
11/03/2020,(10000) Portal 20 de Julio,(002) Adulto Mayor,1886
11/03/2020,(10000) Portal 20 de Julio,(005) Discapacidad,1134
11/03/2020,(10000) Portal 20 de Julio,(006) Apoyo Ciudadano,6378
11/03/2020,(10001) Country Sur,(002) Adulto Mayor,567
11/03/2020,(10001) Country Sur,(005) Discapacidad,278
11/03/2020,(10001) Country Sur,(006) Apoyo Ciudadano,1296
11/03/2020,(10002) Av. Primero de Mayo,(002) Adulto Mayor,1139
11/03/2020,(10002) Av. Primero de Mayo,(005) Discapacidad,542
11/03/2020,(10002) Av. Primero de Mayo,(006) Apoyo Ciudadano,3286
11/03/2020,(10003) Ciudad Jardín,(002) Adulto Mayor,184
11/03/2020,(10003) Ciudad Jardín,(005) Discapacidad,64
11/03/2020,(10003) Ciudad Jardín,(006) Apoyo Ciudadano,218
11/03/2020,(10004) Policarpa,(002) Adulto Mayor,165
11/03/2020,(10004) Policarpa,(005) Discapacidad,84
11/03/2020,(10004) Policarpa,(006) Apoyo Ciudadano,293
11/03/2020,(10005) Bicentenario,(002) Adulto Mayor,243
11/03/2020,(10005) Bicentenario,(005) Discapacidad,144
11/03/2020,(10005) Bicentenario,(006) Apoyo Ciudadano,630
11/03/2020,(10006) San Victorino,(002) Adulto Mayor,858
11/03/2020,(10006) San Victorino,(005) Discapacidad,289
11/03/2020,(10006) San Victorino,(006) Apoyo Ciudadano,1528
11/03/2020,(10007) Las Nieves,(002) Adulto Mayor,833
11/03/2020,(10007) Las Nieves,(005) Discapacidad,240
11/03/2020,(10007) Las Nieves,(006) Apoyo Ciudadano,1207
11/03/2020,(10008) San Diego,(002) Adulto Mayor,403
11/03/2020,(10008) San Diego,(005) Discapacidad,123
11/03/2020,(10008) San Diego,(006) Apoyo Ciudadano,755
11/03/2020,(10009) Museo Nacional,(002) Adulto Mayor,803
11/03/2020,(10009) Museo Nacional,(005) Discapacidad,269
11/03/2020,(10009) Museo Nacional,(006) Apoyo Ciudadano,1715
11/03/2020,(10010) San Bernardo,(002) Adulto Mayor,331
11/03/2020,(10010) San Bernardo,(005) Discapacidad,223
11/03/2020,(10010) San Bernardo,(006) Apoyo Ciudadano,640
11/03/2020,(12000) Puente Aranda,(002) Adulto Mayor,68
11/03/2020,(12000) Puente Aranda,(005) Discapacidad,20
11/03/2020,(12000) Puente Aranda,(006) Apoyo Ciudadano,167
11/03/2020,(12001) Carrera 43,(002) Adulto Mayor,291
11/03/2020,(12001) Carrera 43,(005) Discapacidad,115
11/03/2020,(12001) Carrera 43,(006) Apoyo Ciudadano,595
11/03/2020,(12002) CDS - Carrera 32,(002) Adulto Mayor,160
11/03/2020,(12002) CDS - Carrera 32,(005) Discapacidad,59
11/03/2020,(12002) CDS - Carrera 32,(006) Apoyo Ciudadano,361
11/03/2020,(12003) Ricaurte,(002) Adulto Mayor,351
11/03/2020,(12003) Ricaurte,(005) Discapacidad,110
11/03/2020,(12003) Ricaurte,(006) Apoyo Ciudadano,555
11/03/2020,(12004) Carrera 22,(002) Adulto Mayor,324
11/03/2020,(12004) Carrera 22,(005) Discapacidad,100
11/03/2020,(12004) Carrera 22,(006) Apoyo Ciudadano,399
11/03/2020,(12007) Zona Industrial,(002) Adulto Mayor,275
11/03/2020,(12007) Zona Industrial,(005) Discapacidad,118
11/03/2020,(12007) Zona Industrial,(006) Apoyo Ciudadano,619
11/03/2020,(14001) La Sabana,(002) Adulto Mayor,290
11/03/2020,(14001) La Sabana,(005) Discapacidad,121
11/03/2020,(14001) La Sabana,(006) Apoyo Ciudadano,443
11/03/2020,(14004) Museo del Oro,(002) Adulto Mayor,1404
11/03/2020,(14004) Museo del Oro,(005) Discapacidad,276
11/03/2020,(14004) Museo del Oro,(006) Apoyo Ciudadano,1283
11/03/2020,(14005) Las Aguas,(002) Adulto Mayor,838
11/03/2020,(14005) Las Aguas,(005) Discapacidad,201
11/03/2020,(14005) Las Aguas,(006) Apoyo Ciudadano,1035
11/03/2020,(40000) Cable Portal Tunal,(002) Adulto Mayor,460
11/03/2020,(40000) Cable Portal Tunal,(005) Discapacidad,278
11/03/2020,(40000) Cable Portal Tunal,(006) Apoyo Ciudadano,2825
11/03/2020,(40001) Juan Pablo II,(002) Adulto Mayor,136
11/03/2020,(40001) Juan Pablo II,(005) Discapacidad,83
11/03/2020,(40001) Juan Pablo II,(006) Apoyo Ciudadano,734
11/03/2020,(40002) Manitas,(002) Adulto Mayor,88
11/03/2020,(40002) Manitas,(005) Discapacidad,48
11/03/2020,(40002) Manitas,(006) Apoyo Ciudadano,619
11/03/2020,(40003) Mirador del Paraiso,(002) Adulto Mayor,226
11/03/2020,(40003) Mirador del Paraiso,(005) Discapacidad,165
11/03/2020,(40003) Mirador del Paraiso,(006) Apoyo Ciudadano,1568
11/03/2020,(57503) Ampliacion San Mateo,(002) Adulto Mayor,626
11/03/2020,(57503) Ampliacion San Mateo,(005) Discapacidad,150
11/03/2020,(57503) Ampliacion San Mateo,(006) Apoyo Ciudadano,1253
12/03/2020,(02000) Cabecera Autopista Norte,(002) Adulto Mayor,4959
12/03/2020,(02000) Cabecera Autopista Norte,(005) Discapacidad,1100
12/03/2020,(02000) Cabecera Autopista Norte,(006) Apoyo Ciudadano,5544
12/03/2020,(02001) Centro Comercial Santa Fe,(002) Adulto Mayor,628
12/03/2020,(02001) Centro Comercial Santa Fe,(005) Discapacidad,66
12/03/2020,(02001) Centro Comercial Santa Fe,(006) Apoyo Ciudadano,445
12/03/2020,(02101) Toberín,(002) Adulto Mayor,1689
12/03/2020,(02101) Toberín,(005) Discapacidad,254
12/03/2020,(02101) Toberín,(006) Apoyo Ciudadano,1216
12/03/2020,(02102) Calle 161,(002) Adulto Mayor,410
12/03/2020,(02102) Calle 161,(005) Discapacidad,64
12/03/2020,(02102) Calle 161,(006) Apoyo Ciudadano,319
12/03/2020,(02103) Mazurén,(002) Adulto Mayor,525
12/03/2020,(02103) Mazurén,(005) Discapacidad,61
12/03/2020,(02103) Mazurén,(006) Apoyo Ciudadano,306
12/03/2020,(02104) Calle 146,(002) Adulto Mayor,1179
12/03/2020,(02104) Calle 146,(005) Discapacidad,127
12/03/2020,(02104) Calle 146,(006) Apoyo Ciudadano,696
12/03/2020,(02105) Calle 142,(002) Adulto Mayor,1178
12/03/2020,(02105) Calle 142,(005) Discapacidad,114
12/03/2020,(02105) Calle 142,(006) Apoyo Ciudadano,874
12/03/2020,(02200) Alcalá,(002) Adulto Mayor,2019
12/03/2020,(02200) Alcalá,(005) Discapacidad,251
12/03/2020,(02200) Alcalá,(006) Apoyo Ciudadano,2041
12/03/2020,(02201) Prado,(002) Adulto Mayor,851
12/03/2020,(02201) Prado,(005) Discapacidad,141
12/03/2020,(02201) Prado,(006) Apoyo Ciudadano,958
12/03/2020,(02202) Calle 127,(002) Adulto Mayor,1378
12/03/2020,(02202) Calle 127,(005) Discapacidad,270
12/03/2020,(02202) Calle 127,(006) Apoyo Ciudadano,1657
12/03/2020,(02204) Pepe Sierra,(002) Adulto Mayor,1084
12/03/2020,(02204) Pepe Sierra,(005) Discapacidad,222
12/03/2020,(02204) Pepe Sierra,(006) Apoyo Ciudadano,1541
12/03/2020,(02205) Calle 106,(002) Adulto Mayor,940
12/03/2020,(02205) Calle 106,(005) Discapacidad,184
12/03/2020,(02205) Calle 106,(006) Apoyo Ciudadano,1008
12/03/2020,(02300) Calle 100,(002) Adulto Mayor,2627
12/03/2020,(02300) Calle 100,(005) Discapacidad,621
12/03/2020,(02300) Calle 100,(006) Apoyo Ciudadano,2997
12/03/2020,(02302) Virrey,(002) Adulto Mayor,844
12/03/2020,(02302) Virrey,(005) Discapacidad,200
12/03/2020,(02302) Virrey,(006) Apoyo Ciudadano,1404
12/03/2020,(02303) Calle 85,(002) Adulto Mayor,1214
12/03/2020,(02303) Calle 85,(005) Discapacidad,247
12/03/2020,(02303) Calle 85,(006) Apoyo Ciudadano,1326
12/03/2020,(02304) Heroes,(002) Adulto Mayor,1131
12/03/2020,(02304) Heroes,(005) Discapacidad,303
12/03/2020,(02304) Heroes,(006) Apoyo Ciudadano,1606
12/03/2020,(02502) Terminal,(002) Adulto Mayor,683
12/03/2020,(02502) Terminal,(005) Discapacidad,103
12/03/2020,(02502) Terminal,(006) Apoyo Ciudadano,571
12/03/2020,(03000) Portal Suba,(002) Adulto Mayor,3813
12/03/2020,(03000) Portal Suba,(005) Discapacidad,1063
12/03/2020,(03000) Portal Suba,(006) Apoyo Ciudadano,5172
12/03/2020,(03001) LA CAMPIÑA,(002) Adulto Mayor,660
12/03/2020,(03001) LA CAMPIÑA,(005) Discapacidad,142
12/03/2020,(03001) LA CAMPIÑA,(006) Apoyo Ciudadano,494
12/03/2020,(03002) SUBA - TV- 91,(002) Adulto Mayor,511
12/03/2020,(03002) SUBA - TV- 91,(005) Discapacidad,146
12/03/2020,(03002) SUBA - TV- 91,(006) Apoyo Ciudadano,628
12/03/2020,(03003) 21 ANGELES,(002) Adulto Mayor,164
12/03/2020,(03003) 21 ANGELES,(005) Discapacidad,25
12/03/2020,(03003) 21 ANGELES,(006) Apoyo Ciudadano,145
12/03/2020,(03004) GRATAMIRA,(002) Adulto Mayor,56
12/03/2020,(03004) GRATAMIRA,(005) Discapacidad,14
12/03/2020,(03004) GRATAMIRA,(006) Apoyo Ciudadano,89
12/03/2020,(03005) SUBA - AV. BOYACA,(002) Adulto Mayor,377
12/03/2020,(03005) SUBA - AV. BOYACA,(005) Discapacidad,96
12/03/2020,(03005) SUBA - AV. BOYACA,(006) Apoyo Ciudadano,694
12/03/2020,(03006) NIZA - CALLE 127,(002) Adulto Mayor,624
12/03/2020,(03006) NIZA - CALLE 127,(005) Discapacidad,114
12/03/2020,(03006) NIZA - CALLE 127,(006) Apoyo Ciudadano,670
12/03/2020,(03007) HUMEDAL CORDOBA,(002) Adulto Mayor,166
12/03/2020,(03007) HUMEDAL CORDOBA,(005) Discapacidad,19
12/03/2020,(03007) HUMEDAL CORDOBA,(006) Apoyo Ciudadano,217
12/03/2020,(03009) Av. Suba- Calle 116,(002) Adulto Mayor,625
12/03/2020,(03009) Av. Suba- Calle 116,(005) Discapacidad,156
12/03/2020,(03009) Av. Suba- Calle 116,(006) Apoyo Ciudadano,794
12/03/2020,(03010) PUENTE LARGO,(002) Adulto Mayor,467
12/03/2020,(03010) PUENTE LARGO,(005) Discapacidad,119
12/03/2020,(03010) PUENTE LARGO,(006) Apoyo Ciudadano,552
12/03/2020,(03011) SUBA - CALLE 100,(002) Adulto Mayor,649
12/03/2020,(03011) SUBA - CALLE 100,(005) Discapacidad,137
12/03/2020,(03011) SUBA - CALLE 100,(006) Apoyo Ciudadano,731
12/03/2020,(03012) SUBA - CALLE 95,(002) Adulto Mayor,496
12/03/2020,(03012) SUBA - CALLE 95,(005) Discapacidad,134
12/03/2020,(03012) SUBA - CALLE 95,(006) Apoyo Ciudadano,576
12/03/2020,(03013) RIO NEGRO,(002) Adulto Mayor,245
12/03/2020,(03013) RIO NEGRO,(005) Discapacidad,73
12/03/2020,(03013) RIO NEGRO,(006) Apoyo Ciudadano,414
12/03/2020,(03014) SAN MARTIN,(002) Adulto Mayor,64
12/03/2020,(03014) SAN MARTIN,(005) Discapacidad,9
12/03/2020,(03014) SAN MARTIN,(006) Apoyo Ciudadano,91
12/03/2020,(04000) Cabecera Calle 80,(002) Adulto Mayor,4594
12/03/2020,(04000) Cabecera Calle 80,(005) Discapacidad,841
12/03/2020,(04000) Cabecera Calle 80,(006) Apoyo Ciudadano,3218
12/03/2020,(04001) Quirigua,(002) Adulto Mayor,288
12/03/2020,(04001) Quirigua,(005) Discapacidad,52
12/03/2020,(04001) Quirigua,(006) Apoyo Ciudadano,274
12/03/2020,(04002) Carrera 90,(002) Adulto Mayor,532
12/03/2020,(04002) Carrera 90,(005) Discapacidad,110
12/03/2020,(04002) Carrera 90,(006) Apoyo Ciudadano,454
12/03/2020,(04003) Avenida Ciudad de Cali,(002) Adulto Mayor,608
12/03/2020,(04003) Avenida Ciudad de Cali,(005) Discapacidad,158
12/03/2020,(04003) Avenida Ciudad de Cali,(006) Apoyo Ciudadano,952
12/03/2020,(04004) La Granja,(002) Adulto Mayor,428
12/03/2020,(04004) La Granja,(005) Discapacidad,89
12/03/2020,(04004) La Granja,(006) Apoyo Ciudadano,418
12/03/2020,(04100) Carrera 77,(002) Adulto Mayor,472
12/03/2020,(04100) Carrera 77,(005) Discapacidad,133
12/03/2020,(04100) Carrera 77,(006) Apoyo Ciudadano,646
12/03/2020,(04101) Minuto de Dios,(002) Adulto Mayor,523
12/03/2020,(04101) Minuto de Dios,(005) Discapacidad,122
12/03/2020,(04101) Minuto de Dios,(006) Apoyo Ciudadano,595
12/03/2020,(04102) Avenida Boyaca,(002) Adulto Mayor,537
12/03/2020,(04102) Avenida Boyaca,(005) Discapacidad,106
12/03/2020,(04102) Avenida Boyaca,(006) Apoyo Ciudadano,541
12/03/2020,(04103) Las Ferias,(002) Adulto Mayor,297
12/03/2020,(04103) Las Ferias,(005) Discapacidad,73
12/03/2020,(04103) Las Ferias,(006) Apoyo Ciudadano,402
12/03/2020,(04104) Avenida 68,(002) Adulto Mayor,572
12/03/2020,(04104) Avenida 68,(005) Discapacidad,152
12/03/2020,(04104) Avenida 68,(006) Apoyo Ciudadano,860
12/03/2020,(04105) Carrera 53,(002) Adulto Mayor,298
12/03/2020,(04105) Carrera 53,(005) Discapacidad,58
12/03/2020,(04105) Carrera 53,(006) Apoyo Ciudadano,341
12/03/2020,(04106) Carrera 47,(002) Adulto Mayor,245
12/03/2020,(04106) Carrera 47,(005) Discapacidad,67
12/03/2020,(04106) Carrera 47,(006) Apoyo Ciudadano,305
12/03/2020,(04107) Escuela Militar,(002) Adulto Mayor,149
12/03/2020,(04107) Escuela Militar,(005) Discapacidad,27
12/03/2020,(04107) Escuela Militar,(006) Apoyo Ciudadano,166
12/03/2020,(04108) El Polo,(002) Adulto Mayor,449
12/03/2020,(04108) El Polo,(005) Discapacidad,93
12/03/2020,(04108) El Polo,(006) Apoyo Ciudadano,554
12/03/2020,(05000) Portal Américas,(002) Adulto Mayor,3354
12/03/2020,(05000) Portal Américas,(005) Discapacidad,2016
12/03/2020,(05000) Portal Américas,(006) Apoyo Ciudadano,11251
12/03/2020,(05001) Patio Bonito,(002) Adulto Mayor,490
12/03/2020,(05001) Patio Bonito,(005) Discapacidad,255
12/03/2020,(05001) Patio Bonito,(006) Apoyo Ciudadano,1814
12/03/2020,(05002) Tintal,(002) Adulto Mayor,775
12/03/2020,(05002) Tintal,(005) Discapacidad,286
12/03/2020,(05002) Tintal,(006) Apoyo Ciudadano,1623
12/03/2020,(05005) Transversal 86,(002) Adulto Mayor,219
12/03/2020,(05005) Transversal 86,(005) Discapacidad,62
12/03/2020,(05005) Transversal 86,(006) Apoyo Ciudadano,232
12/03/2020,(05100) Banderas P. Central,(002) Adulto Mayor,2723
12/03/2020,(05100) Banderas P. Central,(005) Discapacidad,735
12/03/2020,(05100) Banderas P. Central,(006) Apoyo Ciudadano,2586
12/03/2020,(05101) Mandalay - Cr.73,(002) Adulto Mayor,211
12/03/2020,(05101) Mandalay - Cr.73,(005) Discapacidad,26
12/03/2020,(05101) Mandalay - Cr.73,(006) Apoyo Ciudadano,84
12/03/2020,(05102) Av. Américas - Av. Boyacá,(002) Adulto Mayor,325
12/03/2020,(05102) Av. Américas - Av. Boyacá,(005) Discapacidad,88
12/03/2020,(05102) Av. Américas - Av. Boyacá,(006) Apoyo Ciudadano,341
12/03/2020,(05103) Marsella,(002) Adulto Mayor,471
12/03/2020,(05103) Marsella,(005) Discapacidad,100
12/03/2020,(05103) Marsella,(006) Apoyo Ciudadano,459
12/03/2020,(05105) Pradera,(002) Adulto Mayor,687
12/03/2020,(05105) Pradera,(005) Discapacidad,352
12/03/2020,(05105) Pradera,(006) Apoyo Ciudadano,1254
12/03/2020,(05107) Américas - Cr.53,(002) Adulto Mayor,466
12/03/2020,(05107) Américas - Cr.53,(005) Discapacidad,180
12/03/2020,(05107) Américas - Cr.53,(006) Apoyo Ciudadano,820
12/03/2020,(06000) Portal Eldorado,(002) Adulto Mayor,2670
